algorithm,size,time
qs2,10000,0.026385068893432617
qs2,10000,0.022986888885498047
qs2,10000,0.022333860397338867
qs2,10000,0.021844148635864258
qs2,10000,0.022135019302368164
qs2,10000,0.021893739700317383
qs2,10000,0.022279977798461914
qs2,10000,0.022993087768554688
qs2,10000,0.022753000259399414
qs2,10000,0.02544403076171875
qs2,10000,0.02410602569580078
qs2,10000,0.025657176971435547
qs2,10000,0.02223992347717285
qs2,10000,0.02266407012939453
qs2,10000,0.022630929946899414
qs2,10000,0.022053956985473633
qs2,10000,0.022728919982910156
qs2,10000,0.022088289260864258
qs2,10000,0.022510766983032227
qs2,10000,0.02211785316467285
qs2,10000,0.023732900619506836
qs2,10000,0.024899959564208984
qs2,10000,0.02593517303466797
qs2,10000,0.021947860717773438
qs2,10000,0.022614002227783203
qs2,10000,0.02217698097229004
qs2,10000,0.022565841674804688
qs2,10000,0.022567272186279297
qs2,10000,0.023357152938842773
qs2,10000,0.022927284240722656
qs2,10000,0.024119853973388672
qs2,10000,0.02515697479248047
qs2,10000,0.0272829532623291
qs2,10000,0.023021936416625977
qs2,10000,0.023432016372680664
qs2,10000,0.022686004638671875
qs2,10000,0.02344822883605957
qs2,10000,0.02291107177734375
qs2,10000,0.02243185043334961
qs2,10000,0.02260875701904297
qs2,10000,0.02301192283630371
qs2,10000,0.02318406105041504
qs2,10000,0.024059772491455078
qs2,10000,0.027006149291992188
qs2,10000,0.022598743438720703
qs2,10000,0.02251601219177246
qs3,10000,0.022753000259399414
qs3,10000,0.022899866104125977
qs3,10000,0.023018836975097656
qs3,10000,0.023552894592285156
qs3,10000,0.023075103759765625
qs3,10000,0.02286386489868164
qs3,10000,0.02484893798828125
qs3,10000,0.027254819869995117
qs3,10000,0.023060083389282227
qs3,10000,0.022864103317260742
qs3,10000,0.023142337799072266
qs3,10000,0.023730039596557617
qs3,10000,0.02377796173095703
qs3,10000,0.022787094116210938
qs3,10000,0.022969722747802734
qs3,10000,0.02291417121887207
qs3,10000,0.024306774139404297
qs3,10000,0.02457904815673828
qs3,10000,0.025659799575805664
qs3,10000,0.02303481101989746
qs3,10000,0.022146940231323242
qs3,10000,0.02277088165283203
qs3,10000,0.022423982620239258
qs3,10000,0.022738218307495117
qs3,10000,0.02217698097229004
qs3,10000,0.022882699966430664
qs3,10000,0.02288198471069336
qs3,10000,0.024491071701049805
qs3,10000,0.024859905242919922
qs3,10000,0.02531576156616211
qs3,10000,0.023307085037231445
qs3,10000,0.022930145263671875
qs3,10000,0.023331165313720703
qs3,10000,0.02466893196105957
qs3,10000,0.023044109344482422
qs3,10000,0.02314591407775879
qs3,10000,0.022617101669311523
qs3,10000,0.023693084716796875
qs3,10000,0.0254518985748291
qs3,10000,0.025899887084960938
qs3,10000,0.02317070960998535
qs3,10000,0.022410869598388672
qs3,10000,0.02247905731201172
qs3,10000,0.023070096969604492
qs3,10000,0.022290945053100586
qs3,10000,0.02321791648864746
qs3,10000,0.024169921875
qs3,10000,0.022895097732543945
qs3,10000,0.026538848876953125
qs3,10000,0.025613784790039062
qs3,10000,0.02387094497680664
qs3,10000,0.024364948272705078
qs3,10000,0.022922039031982422
qs3,10000,0.02274465560913086
qs3,10000,0.022968053817749023
qs3,10000,0.02261805534362793
qs3,10000,0.023367881774902344
qs3,10000,0.02289891242980957
qs3,10000,0.022938966751098633
qs3,10000,0.024551868438720703
qs3,10000,0.027324199676513672
qs3,10000,0.022722959518432617
qs3,10000,0.02307605743408203
qs3,10000,0.022294998168945312
qs3,10000,0.02288365364074707
qs3,10000,0.02265191078186035
qs3,10000,0.022230148315429688
qs3,10000,0.023008108139038086
qs3,10000,0.02259516716003418
qs3,10000,0.026156187057495117
qs3,10000,0.025227069854736328
qs3,10000,0.025005102157592773
qs3,10000,0.0229949951171875
qs3,10000,0.023506879806518555
qs3,10000,0.023161888122558594
qs3,10000,0.023638010025024414
qs3,10000,0.0237729549407959
qs3,10000,0.023173093795776367
qs3,10000,0.022933006286621094
qs3,10000,0.02364492416381836
qs3,10000,0.025141000747680664
qs3,10000,0.027019023895263672
qs3,10000,0.022653818130493164
qs3,10000,0.022692203521728516
qs3,10000,0.02217698097229004
qs3,10000,0.022526979446411133
qs3,10000,0.022631168365478516
qs3,10000,0.023625850677490234
qs3,10000,0.02403402328491211
qs3,10000,0.022748947143554688
qs3,10000,0.024828195571899414
qs3,10000,0.024533987045288086
qs3,10000,0.025732994079589844
qs3,10000,0.022344112396240234
qs3,10000,0.023454904556274414
qs3,10000,0.022906064987182617
qs3,10000,0.024336814880371094
qs3,10000,0.023604154586791992
qs3,10000,0.02286386489868164
qs3,10000,0.022542238235473633
qs4,10000,0.030508756637573242
qs4,10000,0.02778482437133789
qs4,10000,0.02994990348815918
qs4,10000,0.02784419059753418
qs4,10000,0.029003620147705078
qs4,10000,0.02774190902709961
qs4,10000,0.029014110565185547
qs4,10000,0.027054786682128906
qs4,10000,0.02782893180847168
qs4,10000,0.030665874481201172
qs4,10000,0.032643795013427734
qs4,10000,0.02868795394897461
qs4,10000,0.0282900333404541
qs4,10000,0.0269467830657959
qs4,10000,0.03234505653381348
qs4,10000,0.03240489959716797
qs4,10000,0.028192996978759766
qs4,10000,0.030435800552368164
qs4,10000,0.03098893165588379
qs4,10000,0.03261208534240723
qs4,10000,0.029213905334472656
qs4,10000,0.030312776565551758
qs4,10000,0.026964902877807617
qs4,10000,0.027135133743286133
qs4,10000,0.027765989303588867
qs4,10000,0.029265165328979492
qs4,10000,0.0329287052154541
qs4,10000,0.0364987850189209
qs4,10000,0.029957294464111328
qs4,10000,0.02793598175048828
qs4,10000,0.02886223793029785
qs4,10000,0.028129100799560547
qs4,10000,0.028548002243041992
qs4,10000,0.027734041213989258
qs4,10000,0.030938148498535156
qs4,10000,0.03122997283935547
qs4,10000,0.02803206443786621
qs4,10000,0.030161142349243164
qs4,10000,0.028404951095581055
qs4,10000,0.027477025985717773
qs4,10000,0.02727985382080078
qs4,10000,0.027545928955078125
qs4,10000,0.029466867446899414
qs4,10000,0.030184030532836914
qs4,10000,0.03139376640319824
qs4,10000,0.027235984802246094
qs4,10000,0.028013944625854492
qs4,10000,0.02900409698486328
qs4,10000,0.02614593505859375
qs4,10000,0.02749490737915039
qs4,10000,0.027019977569580078
qs4,10000,0.02820897102355957
qs4,10000,0.031629085540771484
qs4,10000,0.030522823333740234
qs4,10000,0.027177810668945312
qs4,10000,0.03249979019165039
qs4,10000,0.02842998504638672
qs4,10000,0.03085613250732422
qs4,10000,0.028625965118408203
qs4,10000,0.027347087860107422
qs4,10000,0.030987977981567383
qs4,10000,0.031049251556396484
qs4,10000,0.02762889862060547
qs4,10000,0.03026294708251953
qs4,10000,0.027083873748779297
qs4,10000,0.027537822723388672
qs4,10000,0.028287172317504883
qs4,10000,0.028072118759155273
qs4,10000,0.030375003814697266
qs4,10000,0.02959918975830078
qs4,10000,0.03127408027648926
qs4,10000,0.026837825775146484
qs4,10000,0.02902698516845703
qs4,10000,0.027420759201049805
qs4,10000,0.02764892578125
qs4,10000,0.027598142623901367
qs4,10000,0.028467893600463867
qs4,10000,0.030556917190551758
qs4,10000,0.033100128173828125
qs4,10000,0.027882099151611328
qs4,10000,0.03021073341369629
qs4,10000,0.02808094024658203
qs4,10000,0.026488780975341797
qs4,10000,0.03018784523010254
qs4,10000,0.026870012283325195
qs4,10000,0.028617143630981445
qs4,10000,0.030579805374145508
qs4,10000,0.02890300750732422
qs4,10000,0.02715754508972168
qs4,10000,0.031003236770629883
qs4,10000,0.029400110244750977
qs4,10000,0.03025674819946289
qs4,10000,0.02723097801208496
qs4,10000,0.029554128646850586
qs4,10000,0.029964923858642578
qs4,10000,0.03290271759033203
qs4,10000,0.02760481834411621
qs4,10000,0.026381254196166992
qs4,10000,0.02725696563720703
qs4,10000,0.027434825897216797
qs5,10000,0.02634596824645996
qs5,10000,0.025696992874145508
qs5,10000,0.025305986404418945
qs5,10000,0.026998043060302734
qs5,10000,0.027374744415283203
qs5,10000,0.0277249813079834
qs5,10000,0.025256872177124023
qs5,10000,0.026242971420288086
qs5,10000,0.02545309066772461
qs5,10000,0.025973081588745117
qs5,10000,0.026221036911010742
qs5,10000,0.025992870330810547
qs5,10000,0.025532960891723633
qs5,10000,0.028548240661621094
qs5,10000,0.028677940368652344
qs5,10000,0.026105880737304688
qs5,10000,0.025949954986572266
qs5,10000,0.02571702003479004
qs5,10000,0.026221036911010742
qs5,10000,0.025908946990966797
qs5,10000,0.026435136795043945
qs5,10000,0.025417804718017578
qs5,10000,0.028584957122802734
qs5,10000,0.02965712547302246
qs5,10000,0.025259017944335938
qs5,10000,0.026146888732910156
qs5,10000,0.02671194076538086
qs5,10000,0.026308774948120117
qs5,10000,0.026131391525268555
qs5,10000,0.025858163833618164
qs5,10000,0.02614617347717285
qs5,10000,0.02694988250732422
qs5,10000,0.026953935623168945
qs5,10000,0.027729034423828125
qs5,10000,0.025812864303588867
qs5,10000,0.025630950927734375
qs5,10000,0.026144981384277344
qs5,10000,0.025615930557250977
qs5,10000,0.026227951049804688
qs5,10000,0.026266813278198242
qs5,10000,0.0257110595703125
qs5,10000,0.027502059936523438
qs5,10000,0.02885603904724121
qs5,10000,0.026279926300048828
qs5,10000,0.025722265243530273
qs5,10000,0.026134014129638672
qs5,10000,0.026182889938354492
qs5,10000,0.025368213653564453
qs5,10000,0.026047945022583008
qs5,10000,0.02555680274963379
qs5,10000,0.0270230770111084
qs5,10000,0.027148008346557617
qs5,10000,0.028160810470581055
qs5,10000,0.026024341583251953
qs5,10000,0.026010751724243164
qs5,10000,0.02582383155822754
qs5,10000,0.026606082916259766
qs5,10000,0.02606797218322754
qs5,10000,0.02637481689453125
qs5,10000,0.0260312557220459
qs5,10000,0.028172016143798828
qs5,10000,0.029079914093017578
qs5,10000,0.025527000427246094
qs5,10000,0.02535700798034668
qs5,10000,0.026163816452026367
qs5,10000,0.026716947555541992
qs5,10000,0.025454044342041016
qs5,10000,0.02575993537902832
qs5,10000,0.025978803634643555
qs5,10000,0.028631925582885742
qs5,10000,0.028992891311645508
qs5,10000,0.0255889892578125
qs5,10000,0.025349140167236328
qs5,10000,0.025455951690673828
qs5,10000,0.025418996810913086
qs5,10000,0.025150060653686523
qs5,10000,0.025587081909179688
qs5,10000,0.025530099868774414
qs5,10000,0.02511882781982422
qs5,10000,0.028377056121826172
qs5,10000,0.028445959091186523
qs5,10000,0.025352001190185547
qs5,10000,0.025542259216308594
qs5,10000,0.02531886100769043
qs5,10000,0.025262832641601562
qs5,10000,0.025397062301635742
qs5,10000,0.025521039962768555
qs5,10000,0.02565598487854004
qs5,10000,0.02806687355041504
qs5,10000,0.02768707275390625
qs5,10000,0.026699066162109375
qs5,10000,0.025376081466674805
qs5,10000,0.025719165802001953
qs5,10000,0.025197982788085938
qs5,10000,0.0258638858795166
qs5,10000,0.026003122329711914
qs5,10000,0.02545785903930664
qs5,10000,0.0266878604888916
qs5,10000,0.029537200927734375
qs5,10000,0.02943277359008789
merge1,10000,0.027507781982421875
merge1,10000,0.027640104293823242
merge1,10000,0.02765202522277832
merge1,10000,0.028668880462646484
merge1,10000,0.027579784393310547
merge1,10000,0.027578115463256836
merge1,10000,0.02908492088317871
merge1,10000,0.030179977416992188
merge1,10000,0.031347036361694336
merge1,10000,0.027662038803100586
merge1,10000,0.027626991271972656
merge1,10000,0.027598857879638672
merge1,10000,0.027508020401000977
merge1,10000,0.02748417854309082
merge1,10000,0.027580976486206055
merge1,10000,0.029767990112304688
merge1,10000,0.03165888786315918
merge1,10000,0.02762889862060547
merge1,10000,0.027493953704833984
merge1,10000,0.027595996856689453
merge1,10000,0.02756214141845703
merge1,10000,0.02776503562927246
merge1,10000,0.02783203125
merge1,10000,0.027595996856689453
merge1,10000,0.02999281883239746
merge1,10000,0.031580209732055664
merge1,10000,0.02812814712524414
merge1,10000,0.02804398536682129
merge1,10000,0.028124094009399414
merge1,10000,0.028100967407226562
merge1,10000,0.02809286117553711
merge1,10000,0.02807927131652832
merge1,10000,0.029701948165893555
merge1,10000,0.029747962951660156
merge1,10000,0.031157970428466797
merge1,10000,0.028253793716430664
merge1,10000,0.028217077255249023
merge1,10000,0.028570175170898438
merge1,10000,0.027843713760375977
merge1,10000,0.027645111083984375
merge1,10000,0.02756476402282715
merge1,10000,0.030402183532714844
merge1,10000,0.030212879180908203
merge1,10000,0.029661893844604492
merge1,10000,0.027587175369262695
merge1,10000,0.027532577514648438
merge1,10000,0.02756214141845703
merge1,10000,0.02754688262939453
merge1,10000,0.02757406234741211
merge1,10000,0.027508974075317383
merge1,10000,0.031636953353881836
merge1,10000,0.030760765075683594
merge1,10000,0.02797389030456543
merge1,10000,0.02806687355041504
merge1,10000,0.02769923210144043
merge1,10000,0.027610063552856445
merge1,10000,0.027518033981323242
merge1,10000,0.027559995651245117
merge1,10000,0.027477025985717773
merge1,10000,0.030515193939208984
merge1,10000,0.030692100524902344
merge1,10000,0.027552127838134766
merge1,10000,0.027580738067626953
merge1,10000,0.027531862258911133
merge1,10000,0.027544021606445312
merge1,10000,0.02759385108947754
merge1,10000,0.02757096290588379
merge1,10000,0.02883315086364746
merge1,10000,0.029340744018554688
merge1,10000,0.03087902069091797
merge1,10000,0.027543067932128906
merge1,10000,0.028126001358032227
merge1,10000,0.02821803092956543
merge1,10000,0.027776718139648438
merge1,10000,0.028069019317626953
merge1,10000,0.028093814849853516
merge1,10000,0.02962779998779297
merge1,10000,0.03178000450134277
merge1,10000,0.027662992477416992
merge1,10000,0.027734041213989258
merge1,10000,0.027591943740844727
merge1,10000,0.027478933334350586
merge1,10000,0.027554035186767578
merge1,10000,0.027632951736450195
merge1,10000,0.02773284912109375
merge1,10000,0.029627084732055664
merge1,10000,0.031710147857666016
merge1,10000,0.02762603759765625
merge1,10000,0.027731895446777344
merge1,10000,0.02773594856262207
merge1,10000,0.027583837509155273
merge1,10000,0.027824878692626953
merge1,10000,0.02766585350036621
merge1,10000,0.027640819549560547
merge1,10000,0.030118227005004883
merge1,10000,0.03140711784362793
merge1,10000,0.027715206146240234
merge1,10000,0.02764296531677246
merge1,10000,0.027605056762695312
merge1,10000,0.027705907821655273
partition_sort,10000,0.011693954467773438
partition_sort,10000,0.011556148529052734
partition_sort,10000,0.011574983596801758
partition_sort,10000,0.011605024337768555
partition_sort,10000,0.011578083038330078
partition_sort,10000,0.011591911315917969
partition_sort,10000,0.01157999038696289
partition_sort,10000,0.013464927673339844
partition_sort,10000,0.012443065643310547
partition_sort,10000,0.012858867645263672
partition_sort,10000,0.013662099838256836
partition_sort,10000,0.011619806289672852
partition_sort,10000,0.011609077453613281
partition_sort,10000,0.012005329132080078
partition_sort,10000,0.012413978576660156
partition_sort,10000,0.012516975402832031
partition_sort,10000,0.01237034797668457
partition_sort,10000,0.012312889099121094
partition_sort,10000,0.01222991943359375
partition_sort,10000,0.012147903442382812
partition_sort,10000,0.012184619903564453
partition_sort,10000,0.012288808822631836
partition_sort,10000,0.012279987335205078
partition_sort,10000,0.01253199577331543
partition_sort,10000,0.012389659881591797
partition_sort,10000,0.012156963348388672
partition_sort,10000,0.014445781707763672
partition_sort,10000,0.012820959091186523
partition_sort,10000,0.012478828430175781
partition_sort,10000,0.017019271850585938
partition_sort,10000,0.012348175048828125
partition_sort,10000,0.01229405403137207
partition_sort,10000,0.012279033660888672
partition_sort,10000,0.012251138687133789
partition_sort,10000,0.012296199798583984
partition_sort,10000,0.012378215789794922
partition_sort,10000,0.01241922378540039
partition_sort,10000,0.012172222137451172
partition_sort,10000,0.012531042098999023
partition_sort,10000,0.012380123138427734
partition_sort,10000,0.011924982070922852
partition_sort,10000,0.01193380355834961
partition_sort,10000,0.011978864669799805
partition_sort,10000,0.01204991340637207
partition_sort,10000,0.011991024017333984
partition_sort,10000,0.012026071548461914
partition_sort,10000,0.011942148208618164
partition_sort,10000,0.011924028396606445
partition_sort,10000,0.01192784309387207
partition_sort,10000,0.011919021606445312
partition_sort,10000,0.011919021606445312
partition_sort,10000,0.011940717697143555
partition_sort,10000,0.01190495491027832
partition_sort,10000,0.012029886245727539
partition_sort,10000,0.011966943740844727
partition_sort,10000,0.012033224105834961
partition_sort,10000,0.011812925338745117
partition_sort,10000,0.011756658554077148
partition_sort,10000,0.011754035949707031
partition_sort,10000,0.011747121810913086
partition_sort,10000,0.011806011199951172
partition_sort,10000,0.011764049530029297
partition_sort,10000,0.011739015579223633
partition_sort,10000,0.011788129806518555
partition_sort,10000,0.01179194450378418
partition_sort,10000,0.011800765991210938
partition_sort,10000,0.013380765914916992
partition_sort,10000,0.012639999389648438
partition_sort,10000,0.012331008911132812
partition_sort,10000,0.014502763748168945
partition_sort,10000,0.011749982833862305
partition_sort,10000,0.011783123016357422
partition_sort,10000,0.011875152587890625
partition_sort,10000,0.011844873428344727
partition_sort,10000,0.011855840682983398
partition_sort,10000,0.011825799942016602
partition_sort,10000,0.011802911758422852
partition_sort,10000,0.011807918548583984
partition_sort,10000,0.011761903762817383
partition_sort,10000,0.011819124221801758
partition_sort,10000,0.011811971664428711
partition_sort,10000,0.011816978454589844
partition_sort,10000,0.011761903762817383
partition_sort,10000,0.011778116226196289
partition_sort,10000,0.011838436126708984
partition_sort,10000,0.011795997619628906
partition_sort,10000,0.011792182922363281
partition_sort,10000,0.013317108154296875
partition_sort,10000,0.012389898300170898
partition_sort,10000,0.012995719909667969
partition_sort,10000,0.013039827346801758
partition_sort,10000,0.011734247207641602
partition_sort,10000,0.01180410385131836
partition_sort,10000,0.011754989624023438
partition_sort,10000,0.011932849884033203
partition_sort,10000,0.012222051620483398
partition_sort,10000,0.011797666549682617
partition_sort,10000,0.011687755584716797
partition_sort,10000,0.011846780776977539
partition_sort,10000,0.011620044708251953
qs1,20000,0.0312650203704834
qs1,20000,0.03143119812011719
qs1,20000,0.032807111740112305
qs1,20000,0.03637075424194336
qs1,20000,0.031434059143066406
qs1,20000,0.03177237510681152
qs1,20000,0.031053781509399414
qs1,20000,0.031116008758544922
qs1,20000,0.030913829803466797
qs1,20000,0.03098917007446289
qs1,20000,0.03274106979370117
qs1,20000,0.03583097457885742
qs1,20000,0.03140091896057129
qs1,20000,0.03186678886413574
qs1,20000,0.031839847564697266
qs1,20000,0.031708717346191406
qs1,20000,0.031482696533203125
qs1,20000,0.0314481258392334
qs1,20000,0.03399085998535156
qs1,20000,0.03528022766113281
qs1,20000,0.031358957290649414
qs1,20000,0.03145289421081543
qs1,20000,0.031363725662231445
qs1,20000,0.031907081604003906
qs1,20000,0.03177785873413086
qs1,20000,0.0323178768157959
qs1,20000,0.03310799598693848
qs1,20000,0.03413200378417969
qs1,20000,0.031836748123168945
qs1,20000,0.03161191940307617
qs1,20000,0.031222105026245117
qs1,20000,0.03102898597717285
qs1,20000,0.03087902069091797
qs1,20000,0.032666921615600586
qs1,20000,0.03590083122253418
qs1,20000,0.03136587142944336
qs1,20000,0.03141188621520996
qs1,20000,0.030843257904052734
qs1,20000,0.030748844146728516
qs1,20000,0.031030654907226562
qs1,20000,0.030605792999267578
qs1,20000,0.033232927322387695
qs1,20000,0.035745859146118164
qs1,20000,0.030601978302001953
qs1,20000,0.03063178062438965
qs1,20000,0.03087592124938965
qs1,20000,0.031417131423950195
qs1,20000,0.030890941619873047
qs1,20000,0.03136491775512695
qs1,20000,0.03380393981933594
qs1,20000,0.035459041595458984
qs1,20000,0.03162813186645508
qs1,20000,0.031252145767211914
qs1,20000,0.030930757522583008
qs1,20000,0.031132936477661133
qs1,20000,0.03021097183227539
qs1,20000,0.0353999137878418
qs1,20000,0.0445561408996582
qs1,20000,0.03261399269104004
qs1,20000,0.03223299980163574
qs1,20000,0.031213045120239258
qs1,20000,0.030766010284423828
qs1,20000,0.03202199935913086
qs1,20000,0.03218483924865723
qs1,20000,0.04337906837463379
qs1,20000,0.03934788703918457
qs1,20000,0.03291893005371094
qs1,20000,0.0315399169921875
qs1,20000,0.03215599060058594
qs1,20000,0.03260493278503418
qs1,20000,0.032958030700683594
qs1,20000,0.03490471839904785
qs1,20000,0.035343170166015625
qs1,20000,0.030825138092041016
qs1,20000,0.030974864959716797
qs1,20000,0.03051900863647461
qs1,20000,0.03133893013000488
qs1,20000,0.03062295913696289
qs1,20000,0.030704021453857422
qs1,20000,0.03385615348815918
qs1,20000,0.03516793251037598
qs1,20000,0.030968904495239258
qs1,20000,0.031139612197875977
qs1,20000,0.031082868576049805
qs1,20000,0.03094196319580078
qs1,20000,0.030514955520629883
qs1,20000,0.030823230743408203
qs1,20000,0.033815860748291016
qs1,20000,0.03519415855407715
qs1,20000,0.0323488712310791
qs1,20000,0.033049821853637695
qs1,20000,0.031769752502441406
qs1,20000,0.031831979751586914
qs1,20000,0.03210091590881348
qs1,20000,0.032958984375
qs1,20000,0.035572052001953125
qs1,20000,0.031150102615356445
qs1,20000,0.03144502639770508
qs1,20000,0.03138923645019531
qs1,20000,0.0316929817199707
qs2,20000,0.04435896873474121
qs2,20000,0.047661781311035156
qs2,20000,0.047992706298828125
qs2,20000,0.04398608207702637
qs2,20000,0.04523897171020508
qs2,20000,0.04513096809387207
qs2,20000,0.04448103904724121
qs2,20000,0.04966402053833008
qs2,20000,0.0447080135345459
qs2,20000,0.04304790496826172
qs2,20000,0.044554948806762695
qs2,20000,0.042629241943359375
qs2,20000,0.044936180114746094
qs2,20000,0.04964089393615723
qs2,20000,0.045775651931762695
qs2,20000,0.04403495788574219
qs2,20000,0.043244123458862305
qs2,20000,0.044693946838378906
qs2,20000,0.05013012886047363
qs2,20000,0.04684591293334961
qs2,20000,0.045648813247680664
qs2,20000,0.045900821685791016
qs2,20000,0.04437398910522461
qs2,20000,0.04667401313781738
qs2,20000,0.047859907150268555
qs2,20000,0.043441057205200195
qs2,20000,0.044696807861328125
qs2,20000,0.04319190979003906
qs2,20000,0.044197797775268555
qs2,20000,0.04995393753051758
qs2,20000,0.04426097869873047
qs2,20000,0.04435992240905762
qs2,20000,0.0437929630279541
qs2,20000,0.043595075607299805
qs2,20000,0.04547405242919922
qs2,20000,0.04945111274719238
qs2,20000,0.0467529296875
qs2,20000,0.04408121109008789
qs2,20000,0.04383993148803711
qs2,20000,0.04873800277709961
qs2,20000,0.05001497268676758
qs2,20000,0.04511904716491699
qs2,20000,0.04333901405334473
qs2,20000,0.04461312294006348
qs2,20000,0.044209957122802734
qs2,20000,0.047985076904296875
qs2,20000,0.04734396934509277
qs2,20000,0.04447197914123535
qs2,20000,0.04486799240112305
qs2,20000,0.045278072357177734
qs2,20000,0.04653000831604004
qs2,20000,0.049623966217041016
qs2,20000,0.04486513137817383
qs2,20000,0.04493093490600586
qs2,20000,0.04387211799621582
qs2,20000,0.04462003707885742
qs2,20000,0.04561424255371094
qs2,20000,0.049031972885131836
qs2,20000,0.04415392875671387
qs2,20000,0.044100046157836914
qs2,20000,0.04448390007019043
qs2,20000,0.04575395584106445
qs2,20000,0.05067610740661621
qs2,20000,0.043663978576660156
qs2,20000,0.042886972427368164
qs2,20000,0.04366707801818848
qs2,20000,0.043601274490356445
qs2,20000,0.04814004898071289
qs2,20000,0.049749135971069336
qs2,20000,0.044200897216796875
qs2,20000,0.04341888427734375
qs2,20000,0.04296708106994629
qs2,20000,0.044950008392333984
qs2,20000,0.05111503601074219
qs2,20000,0.045085906982421875
qs2,20000,0.04559516906738281
qs2,20000,0.046157121658325195
qs2,20000,0.04419898986816406
qs2,20000,0.04714012145996094
qs2,20000,0.04752087593078613
qs2,20000,0.04389786720275879
qs2,20000,0.04565310478210449
qs2,20000,0.048863887786865234
qs2,20000,0.06564521789550781
qs2,20000,0.04951596260070801
qs2,20000,0.04603719711303711
qs2,20000,0.044486045837402344
qs2,20000,0.044317007064819336
qs2,20000,0.047978878021240234
qs2,20000,0.0503079891204834
qs2,20000,0.04403877258300781
qs2,20000,0.04689502716064453
qs2,20000,0.04411125183105469
qs2,20000,0.05039691925048828
qs2,20000,0.04789924621582031
qs2,20000,0.04380178451538086
qs2,20000,0.044252872467041016
qs2,20000,0.042694091796875
qs2,20000,0.04582095146179199
qs2,20000,0.04618215560913086
qs3,20000,0.0497739315032959
qs3,20000,0.04778170585632324
qs3,20000,0.04611086845397949
qs3,20000,0.0444338321685791
qs3,20000,0.04696083068847656
qs3,20000,0.04934215545654297
qs3,20000,0.044647932052612305
qs3,20000,0.044122934341430664
qs3,20000,0.04406118392944336
qs3,20000,0.0540618896484375
qs3,20000,0.05082201957702637
qs3,20000,0.04534912109375
qs3,20000,0.04667401313781738
qs3,20000,0.052610158920288086
qs3,20000,0.05141615867614746
qs3,20000,0.05212688446044922
qs3,20000,0.04589390754699707
qs3,20000,0.04584693908691406
qs3,20000,0.04570508003234863
qs3,20000,0.04503679275512695
qs3,20000,0.04909682273864746
qs3,20000,0.04703068733215332
qs3,20000,0.04285788536071777
qs3,20000,0.04401588439941406
qs3,20000,0.0481259822845459
qs3,20000,0.05408906936645508
qs3,20000,0.059780120849609375
qs3,20000,0.051490068435668945
qs3,20000,0.04532814025878906
qs3,20000,0.04509329795837402
qs3,20000,0.051053762435913086
qs3,20000,0.049105167388916016
qs3,20000,0.0454409122467041
qs3,20000,0.04515194892883301
qs3,20000,0.04554605484008789
qs3,20000,0.04667305946350098
qs3,20000,0.05628514289855957
qs3,20000,0.05375409126281738
qs3,20000,0.043631792068481445
qs3,20000,0.04431581497192383
qs3,20000,0.050889015197753906
qs3,20000,0.0650780200958252
qs3,20000,0.053817033767700195
qs3,20000,0.05096888542175293
qs3,20000,0.047074079513549805
qs3,20000,0.05263996124267578
qs3,20000,0.04648590087890625
qs3,20000,0.04441404342651367
qs3,20000,0.045684099197387695
qs3,20000,0.044786930084228516
qs3,20000,0.04478883743286133
qs3,20000,0.048956871032714844
qs3,20000,0.0440671443939209
qs3,20000,0.04460310935974121
qs3,20000,0.04546809196472168
qs3,20000,0.04404401779174805
qs3,20000,0.04725813865661621
qs3,20000,0.04865312576293945
qs3,20000,0.04480099678039551
qs3,20000,0.04409193992614746
qs3,20000,0.04442906379699707
qs3,20000,0.04608917236328125
qs3,20000,0.049920082092285156
qs3,20000,0.04474496841430664
qs3,20000,0.04550004005432129
qs3,20000,0.04540610313415527
qs3,20000,0.04427218437194824
qs3,20000,0.04820823669433594
qs3,20000,0.04750704765319824
qs3,20000,0.04430413246154785
qs3,20000,0.04730510711669922
qs3,20000,0.04429793357849121
qs3,20000,0.046817779541015625
qs3,20000,0.048905372619628906
qs3,20000,0.04475903511047363
qs3,20000,0.04382205009460449
qs3,20000,0.044779062271118164
qs3,20000,0.04437994956970215
qs3,20000,0.05213809013366699
qs3,20000,0.04457902908325195
qs3,20000,0.04588508605957031
qs3,20000,0.04522418975830078
qs3,20000,0.043927907943725586
qs3,20000,0.04735898971557617
qs3,20000,0.04794812202453613
qs3,20000,0.04397988319396973
qs3,20000,0.04643702507019043
qs3,20000,0.04380989074707031
qs3,20000,0.04596590995788574
qs3,20000,0.05042099952697754
qs3,20000,0.046655893325805664
qs3,20000,0.04427695274353027
qs3,20000,0.04484295845031738
qs3,20000,0.045584917068481445
qs3,20000,0.04732799530029297
qs3,20000,0.04648399353027344
qs3,20000,0.04474496841430664
qs3,20000,0.04358720779418945
qs3,20000,0.04438185691833496
qs3,20000,0.045562028884887695
qs4,20000,0.0637366771697998
qs4,20000,0.06105303764343262
qs4,20000,0.0579838752746582
qs4,20000,0.05781984329223633
qs4,20000,0.06450414657592773
qs4,20000,0.05938601493835449
qs4,20000,0.05838775634765625
qs4,20000,0.05682015419006348
qs4,20000,0.06567716598510742
qs4,20000,0.06137585639953613
qs4,20000,0.060160160064697266
qs4,20000,0.05738377571105957
qs4,20000,0.07591986656188965
qs4,20000,0.06226301193237305
qs4,20000,0.059725046157836914
qs4,20000,0.05970597267150879
